#name zcmb zhel dz mb dmb x1 dx1 color dcolor 3rdvar d3rdvar tmax dtmax cov_m_s cov_m_c cov_s_c set ra dec biascor
SDSS21510 0.148390 0.149720 0 19.741298 0.113780 -0.845450 0.331799 -0.155197 0.028537 10.821000 0.285000 54429.432196 0.302637 0.002392 0.000599 0.002433 2 7.352812 0.831497 -0.001228
SDSS2165 0.286620 0.288000 0 21.604938 0.119780 0.477722 0.547855 -0.121457 0.042874 9.203000 0.475000 53634.347411 0.465033 0.016710 0.001112 0.004695 2 17.091730 -0.096247 -0.000224
SDSS21669 0.122810 0.124070 0 19.555089 0.129766 -1.341157 0.599431 -0.079528 0.030004 11.407000 0.212500 54429.850088 0.902000 -0.033044 -0.000134 0.007803 2 11.614160 -1.062266 -0.001229
SDSS21861 0.186550 0.188000 0 20.476939 0.121972 0.132373 0.869815 -0.025413 0.052755 9.648000 0.443000 54432.820181 0.920791 0.021423 0.001849 0.025472 2 -10.141306 -0.901638 -0.001042
SDSS22075 0.128930 0.129960 0 19.928783 0.113756 -1.682693 0.334942 -0.031848 0.029831 10.950000 0.051500 54425.942152 0.328906 -0.000710 0.000594 0.002742 2 29.963102 1.216465 -0.001240
SDSS2246 0.194220 0.194900 0 20.982429 0.116840 0.350420 0.360628 0.071594 0.035381 10.634000 0.100500 53634.176573 0.328720 0.007884 0.001078 0.001919 2 50.090420 -0.885593 -0.000985
SDSS2308 0.148000 0.148000 0 19.597186 0.111944 0.675888 0.123132 -0.181409 0.021900 10.336000 0.229000 53630.588096 0.136429 0.000980 0.000442 0.000076 2 34.272865 0.280298 -0.001229
SDSS2330 0.211790 0.213200 0 21.774529 0.124547 -1.880375 0.548188 0.045110 0.056508 9.752000 0.373000 53635.477139 0.495837 0.015843 0.002059 0.004244 2 6.807123 1.120598 -0.000842
SDSS2372 0.179620 0.180500 0 20.567619 0.113572 0.279554 0.208947 0.030383 0.027749 10.119000 0.171500 53636.745449 0.221703 0.002232 0.000702 0.000292 2 40.520721 -0.540850 -0.001088
SDSS2422 0.263490 0.265000 0 21.149878 0.115945 0.989702 0.318116 -0.171197 0.039792 9.007000 0.442000 53639.592847 0.342413 0.005629 0.000850 0.000563 2 1.994533 0.638195 -0.000390
SDSS2440 0.192150 0.193000 0 20.644093 0.114217 0.395729 0.285398 -0.086867 0.028737 10.194000 0.093000 53634.979725 0.327011 0.004444 0.000670 0.000788 2 42.633732 0.807796 -0.001001
SDSS2533 0.338800 0.340000 0 21.773378 0.129777 1.761054 0.686843 -0.076670 0.052461 9.382000 0.412500 53640.364826 0.640854 0.035673 0.001418 0.007113 2 31.220692 -0.326468 -0.000092
SDSS2561 0.117410 0.118130 0 19.784621 0.112518 -0.082681 0.115449 0.039633 0.024351 10.574000 0.086000 53639.254293 0.145747 0.000652 0.000590 0.000178 2 46.343418 0.858359 -0.001213
SDSS2635 0.143100 0.143700 0 19.815354 0.112072 0.863284 0.133479 -0.049019 0.022843 9.918000 0.213500 53640.272902 0.169984 0.000774 0.000498 0.000110 2 52.704308 -1.238076 -0.001238
SDSS2689 0.160350 0.161490 0 20.253587 0.114045 1.391688 0.194496 0.080520 0.027945 11.150000 0.098000 53637.053523 0.188838 0.002697 0.000720 0.000233 2 24.900312 -0.758714 -0.001190
SDSS2789 0.288720 0.290300 0 21.563138 0.124095 -0.761709 0.519355 -0.110724 0.052871 10.949000 0.190500 53636.321441 0.490634 0.018953 0.001541 0.005357 2 -15.798545 0.401109 -0.000211
SDSS2916 0.123030 0.124200 0 19.970954 0.119632 -0.872609 0.235871 0.056872 0.034899 10.428000 0.401500 53643.892476 0.164405 0.007986 0.001475 0.003521 2 -44.078281 0.569566 -0.001230
SDSS2943 0.264050 0.265400 0 21.371914 0.117962 0.531823 0.420164 -0.028570 0.046620 8.822000 0.845500 53640.493370 0.522043 0.007346 0.000968 -0.000411 2 17.704947 1.007936 -0.000385
SDSS2992 0.126080 0.126600 0 20.042918 0.113495 -0.969154 0.139594 0.106470 0.027845 9.881000 0.301500 53641.162158 0.195081 0.000804 0.000747 0.000122 2 55.497040 -0.782655 -0.001236
SDSS3080 0.173740 0.175000 0 20.242601 0.112831 0.120044 0.188612 -0.049739 0.023767 10.710000 0.029500 53647.652958 0.142855 0.002418 0.000526 0.000513 2 16.932343 -1.039495 -0.001124
SDSS3087 0.164400 0.165600 0 20.259822 0.113060 0.522789 0.188015 0.005950 0.024492 9.373000 0.088500 53648.886975 0.139594 0.002609 0.000580 0.000674 2 20.406706 -0.977236 -0.001172
SDSS3199 0.249610 0.251100 0 21.547293 0.118164 1.618942 0.367097 0.005047 0.039292 8.578000 0.261500 53647.330278 0.372340 0.009865 0.001004 0.001636 2 -26.707275 1.050538 -0.000506
SDSS3317 0.159990 0.161100 0 20.351465 0.113095 -0.522200 0.181355 0.020834 0.025368 9.724000 0.006500 53646.416585 0.168795 0.001860 0.000589 0.000193 2 26.962612 0.640600 -0.001191
SDSS3377 0.244480 0.245100 0 20.797565 0.115275 1.038449 0.300885 -0.080192 0.035082 8.910000 0.513000 53645.940274 0.322584 0.005078 0.000830 0.000540 2 54.156151 1.079169 -0.000551
SDSS3451 0.248510 0.250000 0 20.952989 0.116195 0.650834 0.314030 -0.054933 0.037681 10.824000 0.328000 53645.181803 0.306482 0.006079 0.000932 0.000727 2 -25.930761 0.708130 -0.000516
SDSS3452 0.228930 0.230400 0 20.806588 0.115979 0.906222 0.268322 -0.090738 0.035860 9.397000 0.468000 53648.482961 0.272384 0.005533 0.000949 0.001200 2 -25.328503 0.639188 -0.000690
SDSS3592 0.085280 0.086420 0 18.765187 0.111932 -0.145167 0.070607 -0.043103 0.020381 10.395000 0.137500 53645.058810 0.061599 0.000438 0.000425 0.000067 2 19.052437 0.791937 -0.000974
SDSS3901 0.062818 0.062820 0 18.039954 0.112357 1.183262 0.076543 0.041002 0.023476 9.740000 0.051000 53657.000216 0.090698 0.000099 0.000453 -0.000244 2 14.850435 0.002595 -0.000638
SDSS4000 0.277450 0.278600 0 21.898888 0.128283 -1.042665 0.574214 -0.012101 0.060472 10.689000 0.147000 53643.055091 0.772155 0.020989 0.001721 0.005120 2 31.016014 -0.365828 -0.000284
SDSS4046 0.275440 0.277000 0 21.521059 0.119548 0.798040 0.508894 0.002380 0.043726 9.604000 0.623500 53645.760684 0.511839 0.014571 0.001067 0.001350 2 -5.501686 0.642106 -0.000298
SDSS4241 0.330510 0.332000 0 21.962505 0.125680 0.244648 0.636658 -0.056394 0.054148 8.717000 0.806500 53638.471016 0.715237 0.024713 0.001323 0.006148 2 12.237703 -0.905740 -0.000083
SDSS4577 0.361930 0.363000 0 22.096096 0.132910 0.320107 0.770082 -0.062616 0.053996 10.273000 0.134000 53648.086427 0.716850 0.043281 0.001200 0.007658 2 38.475533 0.280717 -0.000196
SDSS4679 0.331030 0.332400 0 22.092013 0.136212 0.953409 0.714429 0.090984 0.057670 8.479000 0.473000 53654.327239 0.635768 0.045594 0.002331 0.011634 2 21.528351 0.676858 -0.000083
SDSS5103 0.160500 0.161900 0 20.359590 0.113217 -0.229365 0.149789 0.016122 0.026871 8.995000 0.168000 53654.605170 0.149708 0.001712 0.000669 0.000698 2 -0.115550 0.737165 -0.001189
SDSS5391 0.300210 0.300900 0 21.702057 0.128841 0.260674 0.553428 -0.031138 0.055162 8.701000 0.532000 53658.690639 0.568438 0.026112 0.001909 0.006190 2 52.341984 -1.094704 -0.000151
SDSS5395 0.116350 0.117000 0 19.462745 0.111949 1.193505 0.134314 -0.015778 0.021982 8.604000 0.112500 53663.880486 0.147748 0.000820 0.000481 0.000292 2 49.640949 0.123341 -0.001209
SDSS5533 0.218290 0.219700 0 21.161023 0.114544 -0.079904 0.271502 0.022297 0.032779 9.440000 0.182500 53667.438750 0.327957 0.003259 0.000885 0.001431 2 -31.330046 0.413430 -0.000785
SDSS5549 0.119670 0.121000 0 19.648787 0.111976 0.253433 0.097167 0.005345 0.022042 8.749000 0.132500 53666.084652 0.103619 0.000645 0.000493 0.000305 2 3.250535 0.248223 -0.001221
SDSS5550 0.154730 0.156100 0 19.866725 0.111655 1.893060 0.198242 -0.048817 0.021886 8.939000 0.193500 53671.496675 0.204195 0.001069 0.000440 0.000335 2 3.598291 0.333052 -0.001211
SDSS5635 0.178100 0.179500 0 20.910170 0.117139 0.040834 0.391185 -0.027909 0.036095 9.548000 0.153500 53662.305183 0.313681 0.009756 0.001134 0.004561 2 -26.817240 -0.034922 -0.001098
SDSS5717 0.250370 0.251700 0 21.337855 0.115791 1.417706 0.338083 -0.029844 0.035006 9.042000 0.352500 53664.203146 0.316005 0.006834 0.000977 0.002563 2 17.895966 -0.005896 -0.000500
SDSS5736 0.251740 0.253000 0 21.405599 0.115824 -0.217638 0.302475 -0.008766 0.035540 8.743000 0.315000 53665.747621 0.280192 0.005517 0.001010 0.002160 2 22.862734 -0.631618 -0.000488
SDSS5751 0.129530 0.130800 0 20.117060 0.112137 0.678679 0.106993 0.146762 0.022919 10.414000 0.026000 53666.075917 0.120211 0.000691 0.000533 0.000318 2 11.634153 0.838215 -0.001241
SDSS5844 0.309290 0.310800 0 21.575751 0.120483 0.392813 0.509665 -0.142283 0.041928 9.326000 0.478500 53663.635301 0.528474 0.015567 0.001177 0.005160 2 -32.213806 -0.842936 -0.000116
SDSS5957 0.278520 0.279600 0 21.447891 0.118155 -0.186487 0.424537 -0.121945 0.041095 10.232000 0.147000 53666.666509 0.378943 0.010721 0.001140 0.004664 2 34.760574 -0.272839 -0.000277
SDSS5994 0.185810 0.187000 0 20.479366 0.114889 0.746501 0.260368 -0.061663 0.028712 11.560000 0.166000 53665.740327 0.265503 0.005127 0.000742 0.001359 2 -47.397449 -0.167889 -0.001047
SDSS6057 0.066510 0.067070 0 18.639629 0.112612 -0.420885 0.107591 0.108184 0.024844 9.944000 0.075000 53663.607675 0.100872 0.000458 0.000525 -0.000004 2 52.553604 -0.974586 -0.000704
SDSS6108 0.258000 0.259500 0 21.525113 0.117106 0.454670 0.633542 0.035530 0.043116 9.208000 0.412000 53675.198160 0.614429 0.012704 0.001159 0.007584 2 1.806597 0.348985 -0.000435
SDSS6137 0.298880 0.300100 0 21.522329 0.124118 0.359245 0.712788 -0.150995 0.051156 5.000000 10.000000 53669.534253 1.077294 0.017098 0.001582 0.005317 2 -52.063877 0.244757 -0.000157
SDSS6192 0.270440 0.272000 0 21.678524 0.118685 -1.948230 0.770704 -0.061742 0.048034 9.611000 0.567000 53672.820776 0.521548 0.018029 0.001103 0.008641 2 -11.535005 1.256988 -0.000335
SDSS6196 0.279160 0.280700 0 21.551471 0.119480 -1.519650 0.540099 -0.017038 0.045760 11.251000 0.165500 53669.469041 0.518463 0.013416 0.001380 0.006374 2 -22.368843 -0.502662 -0.000272
SDSS6249 0.292870 0.294400 0 21.783514 0.119196 0.575567 0.658029 0.031440 0.046484 9.603000 0.443000 53675.380382 0.650547 0.017385 0.001234 0.007323 2 3.265553 -0.620118 -0.000188
SDSS6304 0.189650 0.190800 0 20.949871 0.113593 -0.537570 0.376780 0.068414 0.028831 10.377000 0.116500 53673.088737 0.270573 0.004936 0.000720 0.002593 2 26.497623 1.195954 -0.001019
SDSS6315 0.265760 0.267000 0 20.925675 0.114629 -0.091383 0.362529 -0.194032 0.037190 9.785000 0.430000 53676.663645 0.331849 0.004723 0.000761 0.001590 2 -49.517178 1.091998 -0.000372
SDSS6406 0.123760 0.124490 0 19.608770 0.111795 0.118662 0.130092 -0.003543 0.021630 10.528000 0.124000 53674.772048 0.104774 0.000789 0.000470 0.000513 2 46.088615 -1.062960 -0.001232
SDSS6422 0.182550 0.184000 0 20.273166 0.112208 0.809261 0.210841 -0.105454 0.023744 9.398000 0.266000 53667.978174 0.258216 0.001223 0.000501 0.000354 2 -10.861195 -0.663224 -0.001069
SDSS6558 0.056340 0.057420 0 17.716443 0.112867 1.053691 0.089969 -0.029476 0.023607 9.571000 0.074000 53675.029683 0.091419 0.000375 0.000480 -0.000017 2 21.701672 -1.238135 -0.000512
SDSS6649 0.312880 0.314000 0 21.594837 0.118305 0.720911 0.598824 -0.088234 0.044329 8.394000 0.476000 53677.807923 0.599570 0.015292 0.000898 0.005402 2 34.275860 0.534831 -0.000105
SDSS6699 0.309150 0.310600 0 21.797035 0.122358 -0.673205 0.833007 -0.139232 0.048378 10.734000 0.478500 53675.414418 0.576672 0.029820 0.000985 0.009638 2 -37.185024 -1.056985 -0.000116
SDSS6780 0.200610 0.202000 0 20.954698 0.120729 -1.767055 0.372534 -0.030617 0.042850 11.170000 0.221500 53665.563187 0.398885 0.009651 0.001627 0.004040 2 -31.931389 0.267062 -0.000935
SDSS6924 0.326400 0.328000 0 21.644769 0.119030 0.908728 0.762098 -0.073040 0.042455 10.755000 0.361000 53674.587947 0.652336 0.022352 0.000878 0.007706 2 -1.030669 0.876966 -0.000083
SDSS6933 0.211630 0.213000 0 20.830920 0.114069 0.076743 0.234763 -0.019791 0.032398 8.975000 0.866000 53679.850667 0.231599 0.002493 0.000800 0.000996 2 11.351705 1.075577 -0.000843
SDSS6936 0.179690 0.181000 0 20.567027 0.113497 0.027587 0.307512 -0.021299 0.028689 10.365000 0.241500 53680.619370 0.313307 0.002734 0.000665 0.001552 2 -36.766190 -0.699781 -0.001088
SDSS7143 0.302400 0.304000 0 22.054900 0.118973 -0.477103 0.601368 0.011421 0.044087 10.494000 0.306000 53677.792899 0.577090 0.013830 0.001006 0.005469 2 -14.737640 -0.207367 -0.000141
SDSS7147 0.109240 0.110600 0 19.474150 0.112096 -1.914343 0.157266 -0.094807 0.023847 10.310000 0.022500 53679.670308 0.136458 0.000390 0.000482 0.000279 2 -9.981533 -0.055446 -0.001176
SDSS722 0.085220 0.086520 0 18.716573 0.128423 -0.471485 0.186235 -0.087112 0.034741 10.830000 0.082000 53610.851055 0.626358 0.004337 0.002041 0.001662 2 0.705703 0.751234 -0.000973
SDSS7243 0.202310 0.203700 0 20.782139 0.117808 0.722312 0.380665 -0.020602 0.039008 8.835000 0.390500 53686.287735 0.324176 0.008680 0.001123 0.003099 2 -31.920916 0.471930 -0.000922
SDSS744 0.126490 0.127800 0 19.808548 0.118731 1.401317 0.317076 0.071402 0.032365 10.155000 0.097000 53612.859169 0.783337 -0.000793 0.001252 0.000581 2 -30.801510 0.317498 -0.001237
SDSS7473 0.214570 0.216000 0 20.885350 0.114262 -0.182983 0.278254 -0.098014 0.033065 8.474000 0.553500 53679.550123 0.247455 0.003131 0.000812 0.001199 2 4.326408 -0.257275 -0.000818
SDSS7475 0.320450 0.322000 0 21.537605 0.117246 0.677100 0.578872 -0.169811 0.040338 8.949000 1.337000 53676.477918 0.548064 0.013433 0.000757 0.004801 2 4.753476 -0.281488 -0.000089
SDSS7512 0.218350 0.219000 0 21.098936 0.116348 0.501492 0.366635 -0.002655 0.037180 9.888000 0.106500 53682.534455 0.353029 0.006692 0.001003 0.002166 2 52.090313 -0.326094 -0.000785
SDSS762 0.190100 0.191400 0 20.632628 0.114249 1.125919 0.267088 -0.038817 0.030249 10.957000 0.082500 53625.149252 0.282810 0.003804 0.000746 0.000707 2 15.535334 -0.878981 -0.001016
SDSS774 0.092430 0.093490 0 18.939486 0.122156 0.664571 0.266135 -0.024865 0.031639 10.581000 0.206500 53609.243303 0.997261 -0.005409 0.001499 -0.003235 2 25.463467 -0.876399 -0.001050
SDSS7779 0.379860 0.381200 0 21.922589 0.118539 1.316854 0.633038 -0.102540 0.042774 11.183000 0.270000 53675.693009 0.599580 0.016609 0.000672 0.006460 2 -49.919785 -0.007178 -0.000367
SDSS7847 0.211340 0.212400 0 21.203520 0.115658 0.087929 0.382167 0.120136 0.035488 10.314000 0.112500 53682.019206 0.366846 0.005808 0.000993 0.003023 2 32.459949 -0.061799 -0.000846
SDSS8046 0.258330 0.259300 0 21.619985 0.119891 0.243598 0.475086 0.040716 0.047080 11.196000 0.106500 53683.335557 0.465174 0.011518 0.001177 0.003909 2 39.116806 0.511273 -0.000432
SDSS8213 0.183270 0.184700 0 21.108509 0.117564 -0.656771 0.327805 0.160219 0.037567 10.339000 0.224500 53683.728664 0.291701 0.006098 0.001149 0.002449 2 -2.479074 -0.921379 -0.001064
SDSS8495 0.212950 0.214400 0 20.819745 0.121443 0.751948 0.462652 -0.023337 0.041456 10.732000 0.208500 53689.901466 0.345115 0.016881 0.001590 0.006845 2 -24.738964 -0.748159 -0.000832
SDSS8719 0.116510 0.117800 0 19.419454 0.113022 -0.020801 0.160846 -0.066413 0.023433 9.011000 0.077000 53690.033602 0.105514 0.002550 0.000592 0.001147 2 7.721481 -0.718848 -0.001210
SDSS8921 0.144010 0.145300 0 19.969519 0.114616 0.872358 0.254959 0.001493 0.028422 9.998000 0.062000 53693.044989 0.197924 0.005251 0.000813 0.002716 2 -34.998005 -0.007925 -0.001237
SDSS9032 0.252490 0.254000 0 21.349051 0.126796 0.872317 0.593678 0.015949 0.051057 8.580000 0.290500 53688.941038 0.492807 0.025657 0.001987 0.008920 2 -22.115431 -0.493577 -0.000481
SDSS9457 0.255390 0.256900 0 21.432154 0.130119 -0.361202 0.567166 -0.021164 0.058401 10.864000 0.226500 53688.822633 0.516595 0.025345 0.002448 0.009877 2 -24.185642 0.253036 -0.000457
SDSS9467 0.216980 0.218400 0 21.069215 0.124622 -1.395764 0.369500 -0.141924 0.055821 11.817000 0.521000 53688.824168 0.335817 0.012891 0.001887 0.005253 2 -31.048607 1.180792 -0.000797
Torngasek 1.265901 1.265000 0 25.735598 0.128614 0.286816 0.559546 0.021062 0.047718 10.834000 0.391000 52693.622067 1.790259 -0.003817 -0.000169 0.003064 4 189.331960 62.310417 0.000000
Vilas 0.935774 0.935000 0 24.481915 0.119916 0.055963 0.289916 -0.025416 0.058862 10.906000 0.095000 52726.207785 1.379146 -0.005968 0.000883 -0.003037 4 189.370830 62.191056 0.000000
sn1990af 0.049519 0.050300 0 17.762489 0.139446 -2.269742 0.112065 -0.048814 0.044286 10.702500 0.280891 48195.572190 0.138372 -0.000220 0.001127 -0.000800 3 323.747521 -62.737091 -0.015152
sn1990o 0.030325 0.030664 0 16.239518 0.143169 0.475440 0.175158 -0.045540 0.030056 10.797903 0.280891 48076.401017 0.413566 0.000145 0.000882 -0.000211 3 258.900690 16.322030 -0.010330
sn1992ae 0.074579 0.075000 0 18.465664 0.141947 -0.709402 0.155132 -0.022194 0.053595 10.307791 0.300000 48804.257813 0.546502 -0.001367 0.001693 -0.001312 3 322.074760 -61.550380 -0.025868
sn1992ag 0.025198 0.025000 0 16.317246 0.148276 0.112905 0.308000 0.125874 0.052069 10.531918 0.280891 48806.376498 0.584576 -0.000739 0.002036 -0.001538 3 201.041058 -23.878802 -0.009539
sn1992al 0.014411 0.014615 0 14.476032 0.156643 -0.166851 0.084194 -0.108162 0.026736 10.043033 0.280891 48838.335972 0.127386 0.000186 0.000688 -0.000117 3 311.485384 -51.394406 -0.008559
sn1992bc 0.020792 0.020200 0 15.116795 0.146830 0.735701 0.090316 -0.110033 0.026485 9.915976 0.280891 48912.604999 0.065347 0.000300 0.000679 -0.000111 3 46.316884 -39.559597 -0.009027
sn1992bg 0.035218 0.035200 0 16.754961 0.144650 -0.463869 0.120276 -0.046527 0.045142 10.712172 0.280891 48916.158799 0.456019 -0.000679 0.001557 -0.000938 3 115.485632 -62.519456 -0.011280
sn1992bh 0.041657 0.045000 0 17.625150 0.141016 -0.011400 0.152304 0.047159 0.045519 10.542517 0.300000 48920.398091 0.432533 -0.001580 0.001291 -0.002043 3 74.862819 -58.830399 -0.012821
sn1992bl 0.042400 0.043700 0 17.347518 0.142756 -1.713906 0.088216 -0.045202 0.046268 10.916607 0.280891 48947.275950 0.334726 0.000151 0.001425 -0.000506 3 348.804529 -44.743263 -0.013020
sn1992bo 0.018902 0.018509 0 15.783958 0.149087 -2.013646 0.066258 -0.042856 0.029151 10.456299 0.280891 48986.148999 0.068970 0.000390 0.000768 0.000029 3 20.492451 -34.211997 -0.008854
sn1992bp 0.078840 0.079300 0 18.314101 0.138584 -0.955278 0.125006 -0.100756 0.049759 10.875720 0.280891 48980.528700 0.207510 0.000196 0.001197 -0.000608 3 54.156901 -18.354166 -0.028188
sn1992bs 0.063345 0.063700 0 18.292783 0.141293 -0.175634 0.134453 -0.031870 0.048377 10.918366 0.280891 48985.247971 0.464091 -0.001672 0.001472 -0.001312 3 52.374890 -37.271850 -0.020445
sn1992p 0.027637 0.025401 0 16.067616 0.144083 0.743997 0.393970 -0.093472 0.043337 10.389000 0.104500 48718.557879 0.558832 -0.002588 0.001247 -0.003043 3 190.703864 10.360068 -0.009889
sn1993ag 0.049325 0.049000 0 17.841201 0.140167 -0.829836 0.144957 0.059604 0.047162 10.730198 0.280891 49316.726044 0.249152 0.000241 0.001262 -0.001275 3 150.893740 -35.462630 -0.015088
sn1993b 0.070153 0.069000 0 18.445046 0.146379 -0.438577 0.293983 0.016127 0.056545 10.497219 0.300000 49004.752057 0.806437 -0.005447 0.002351 -0.002154 3 158.717420 -34.441720 -0.023611
sn1993h 0.023909 0.024207 0 16.695978 0.145547 -2.160571 0.067065 0.110692 0.029151 10.778119 0.280891 49067.465205 0.259132 -0.000276 0.000840 -0.000533 3 208.209220 -30.707860 -0.009373
sn1993o 0.053126 0.051000 0 17.645061 0.139575 -0.706018 0.091601 -0.080940 0.044527 10.059740 0.280891 49134.235937 0.116608 0.000478 0.001194 -0.000048 3 202.784900 -33.215160 -0.016386
sn1994m 0.024951 0.023159 0 16.311743 0.145319 -1.525693 0.118051 0.056784 0.030570 11.038000 0.187000 49475.168162 0.279065 0.000062 0.000870 0.000108 3 187.785864 0.605457 -0.009506
sn1994s 0.015664 0.015177 0 14.780119 0.154751 0.222279 0.188960 -0.064700 0.031411 10.452000 0.085000 49518.395965 0.244110 0.002533 0.000886 0.000608 3 187.841044 29.134436 -0.008625
sn1995ac 0.048984 0.049902 0 17.075749 0.139079 0.749336 0.121246 -0.038395 0.028157 7.892000 1.013500 49992.918537 0.133365 0.000583 0.000718 0.000091 3 341.392250 -8.751306 -0.014978
sn1995ak 0.022399 0.022719 0 16.021035 0.149213 -1.090886 0.131289 0.074389 0.035806 10.335397 0.280891 50021.793427 0.388014 0.001485 0.001313 0.001072 3 41.453458 3.230583 -0.009196
sn1996bl 0.034854 0.036000 0 16.664677 0.141007 -0.027789 0.133676 -0.010328 0.027850 10.429921 0.280891 50376.549769 0.169924 0.000876 0.000746 0.000295 3 9.074875 11.394583 -0.011203
sn1996bv 0.016966 0.016672 0 15.351431 0.153258 0.823253 0.269504 0.164560 0.028510 9.936639 0.280891 50404.162598 0.614375 -0.003536 0.000834 -0.000338 3 94.054167 57.052472 -0.008707
sn1996c 0.030721 0.029590 0 16.647115 0.142617 0.659180 0.128330 0.064364 0.029154 10.309000 0.122000 50129.045188 0.340228 -0.000719 0.000806 -0.000581 3 207.746190 49.343600 -0.010400
sn1997dg 0.030482 0.030800 0 16.849731 0.141700 -0.334473 0.175879 -0.030644 0.026018 6.000000 5.000000 50720.336448 0.286570 -0.000458 0.000632 -0.000176 3 355.059210 26.203280 -0.010357
sn1997do 0.010550 0.010120 0 14.449314 0.173090 0.791332 0.187870 0.118415 0.030547 9.941915 0.280891 50766.597803 0.115604 0.003521 0.000989 0.001322 3 111.677083 47.093333 -0.008434
sn1997e 0.014256 0.013539 0 15.128363 0.156400 -1.717814 0.088125 0.026015 0.024684 11.191000 0.073000 50468.057337 0.095269 -0.000004 0.000550 -0.000243 3 101.908750 74.497500 -0.008552
sn1998ab 0.027688 0.027132 0 16.076604 0.143171 -0.108805 0.127084 0.039115 0.030071 10.789000 0.146500 50914.148915 0.076350 0.001716 0.000780 0.000766 3 192.196833 41.924528 -0.009897
sn1998dx 0.053860 0.054224 0 17.557966 0.140685 -1.597381 0.283786 -0.118312 0.029980 11.314486 0.280891 51071.926846 0.429550 -0.000774 0.000874 0.000698 3 272.799542 49.861306 -0.016649
sn1998ef 0.017672 0.017742 0 14.836398 0.150611 -1.170669 0.118180 -0.081454 0.025296 10.429041 0.280891 51113.763372 0.099476 0.001349 0.000613 0.000387 3 15.861958 32.236778 -0.008758
sn1998v 0.017450 0.017572 0 15.122099 0.150702 -0.177036 0.117393 0.000164 0.025212 11.003000 0.182500 50892.080720 0.292096 -0.000852 0.000622 -0.000426 3 275.655833 15.702139 -0.008741
sn1999aa 0.015573 0.014443 0 14.726182 0.153276 1.178646 0.043852 -0.083725 0.023186 10.700000 0.146000 51232.695633 0.045242 -0.000059 0.000515 -0.000174 3 126.925125 21.487444 -0.008620
sn1999ac 0.010060 0.009500 0 14.148421 0.174566 0.202688 0.068440 0.048593 0.025981 9.917000 0.128500 51250.610935 0.078970 0.000244 0.000652 -0.000154 3 241.812542 7.972333 -0.008427
sn1999ao 0.054931 0.053900 0 17.892389 0.143919 0.257979 0.347778 -0.020237 0.036950 10.363095 0.280891 51243.725544 0.743712 -0.000824 0.001476 0.001923 3 96.860833 -35.840111 -0.017042
sn1999aw 0.039083 0.038000 0 16.773853 0.139901 2.021537 0.126933 -0.049334 0.027310 7.256355 0.300000 51254.754731 0.194382 0.000002 0.000676 -0.000335 3 165.401542 -6.108778 -0.012166
sn1999bp 0.078317 0.077000 0 18.420978 0.138307 0.600680 0.224695 -0.054961 0.032081 6.000000 5.000000 51264.287040 0.233029 0.001969 0.000799 0.000353 3 174.942667 -8.860389 -0.027895
sn1999cc 0.031764 0.031328 0 16.789918 0.140686 -1.609961 0.074743 -0.006560 0.024078 11.039000 0.095000 51315.446370 0.127811 -0.000067 0.000523 -0.000123 3 240.675125 37.359556 -0.010589
sn1999dk 0.014440 0.014960 0 14.843842 0.157099 -0.014266 0.207970 0.049854 0.038269 10.156000 0.118500 51414.955093 0.342482 0.000966 0.000972 0.000093 3 22.862167 14.284917 -0.008561
sn1999dq 0.013533 0.014327 0 14.381711 0.158393 0.869173 0.037782 0.026883 0.023491 10.689000 0.138000 51436.128217 0.038129 -0.000050 0.000534 -0.000124 3 38.498667 20.975111 -0.008520
sn1999gp 0.026677 0.026745 0 16.034919 0.142999 1.779223 0.121179 -0.005868 0.035198 10.819885 0.280891 51550.787799 0.126571 0.000626 0.000753 -0.000519 3 37.913125 39.381194 -0.009746
sn2000ca 0.023360 0.023616 0 15.581359 0.144317 0.478183 0.082651 -0.097120 0.023886 9.417859 0.280891 51666.340643 0.139785 -0.000007 0.000534 -0.000189 3 203.845750 -34.160278 -0.009306
sn2000cf 0.036934 0.036425 0 17.077342 0.140956 -0.639110 0.113858 -0.028384 0.026220 10.173168 0.280891 51673.056948 0.322395 -0.000697 0.000707 -0.000099 3 238.234125 65.936861 -0.011659
sn2000cn 0.023552 0.023493 0 16.554284 0.144309 -2.506817 0.154559 0.087476 0.025623 10.961891 0.280891 51707.305723 0.067676 0.000859 0.000573 0.000314 3 269.418417 27.832806 -0.009329
sn2000dk 0.017483 0.017442 0 15.364415 0.150122 -2.112751 0.105960 -0.026834 0.025355 10.476629 0.374166 51812.387105 0.097838 0.000278 0.000563 -0.000027 3 16.848000 32.406444 -0.008744
sn2001az 0.040259 0.040695 0 16.947362 0.142119 1.203835 0.445484 -0.061247 0.024084 10.656000 0.063000 52031.080188 0.915222 -0.007405 0.000589 0.000765 3 248.614480 76.029540 -0.012459
sn2001ba 0.030381 0.029420 0 16.215141 0.142175 0.143493 0.101153 -0.123778 0.040276 10.975520 0.280891 52034.360512 0.146839 -0.000027 0.001028 -0.000575 3 174.507333 -32.330833 -0.010340
sn2001bf 0.015504 0.015501 0 14.711780 0.153374 0.549047 0.082741 -0.032776 0.021691 10.205262 0.280891 52046.760285 0.232966 -0.000417 0.000446 -0.000237 3 270.391910 26.250510 -0.008616
